recency,history,used_discount,used_bogo,is_referral,treatment,target_class,conversion,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,uplift_score
11,206.97,1,0,0,1,2,0,0,1,0,0,0,1,0.06118118095417452
7,1222.53,1,1,1,1,3,1,1,0,0,0,1,0,0.07495794402903577
5,67.55,1,0,0,1,2,0,0,1,0,0,1,0,0.07146950269426394
9,108.59,1,0,1,1,2,0,1,0,0,0,0,1,0.06752077467667615
1,615.04,1,1,1,0,0,0,0,1,0,0,1,0,0.12480293566404388
7,153.17,1,0,0,1,2,0,1,0,0,0,1,0,0.06453265320313638
4,127.51,1,0,1,0,0,0,0,0,1,0,0,1,0.07242477911916345
8,60.9,0,1,1,0,0,0,1,0,0,0,1,0,0.07566674188697389
1,234.17,1,0,1,0,0,0,1,0,0,0,1,0,0.08351826985865296
12,145.27,1,0,1,1,2,0,0,0,1,0,0,1,0.05790291674144357
11,112.61,0,1,0,0,0,0,0,0,1,0,0,1,0.06959680983732526
5,168.1,1,0,0,0,0,0,0,1,0,0,0,1,0.07257280776665988
5,37.79,0,1,0,0,0,0,0,1,0,0,0,1,0.06381969767184684
4,70.16,0,1,0,0,0,0,0,1,0,0,0,1,0.07535036631594129
6,65.1,1,0,0,1,2,0,0,0,1,0,1,0,0.07515609351050134
9,297.59,0,1,1,1,3,1,0,1,0,0,1,0,0.0694729850432622
7,409.76,1,1,0,1,2,0,0,0,1,1,0,0,0.11654443419825411
9,60.15,0,1,0,1,2,0,0,1,0,0,0,1,0.0743759529488702
1,111.37,0,1,1,0,0,0,0,1,0,0,0,1,0.08193688870728823
7,29.99,0,1,0,0,0,0,0,0,1,0,1,0,0.06106608209212412
1,87.0,0,1,1,1,2,0,1,0,0,0,1,0,0.08510358963211179
2,46.47,0,1,1,0,0,0,0,1,0,0,0,1,0.07240390551686839
9,129.29,0,1,1,0,0,0,0,0,1,0,0,1,0.06927115162418472
3,708.62,0,1,1,1,2,0,0,1,0,0,1,0,0.08834328317421172
3,29.99,1,0,1,1,2,0,0,0,1,0,1,0,0.06663194324560184
10,113.33,0,1,0,0,0,0,0,0,1,0,0,1,0.07752119025851213
4,737.33,0,1,1,1,2,0,0,1,0,0,0,1,0.08567758788539041
12,29.99,1,0,1,1,2,0,0,0,1,0,0,1,0.06581365770746878
11,29.99,0,1,0,1,2,0,0,1,0,0,0,1,0.07102437993489985
7,758.59,0,1,1,1,2,0,0,1,0,0,0,1,0.07112990748917722
4,174.55,1,0,1,1,2,0,1,0,0,0,0,1,0.07210792629813854
9,76.72,1,0,0,0,0,0,0,1,0,0,1,0,0.070661290338041
6,334.34,0,1,0,1,3,1,1,0,0,1,0,0,0.07593629439843583
12,108.83,1,0,0,1,3,1,1,0,0,0,0,1,0.0769101513677075
10,319.45,0,1,0,1,2,0,0,0,1,0,1,0,0.08000505174573022
10,29.99,1,0,1,1,2,0,0,1,0,0,0,1,0.06489894540241911
3,367.27,0,1,1,0,0,0,0,1,0,0,1,0,0.07977502097654811
8,29.99,1,0,1,0,0,0,0,0,1,0,0,1,0.06364982053560085
10,102.82,1,0,1,1,2,0,0,1,0,0,0,1,0.058911468658394334
4,739.84,1,0,1,1,2,0,0,0,1,0,1,0,0.08839650577913036
6,161.43,0,1,0,1,3,1,0,1,0,0,0,1,0.06991610270276116
8,346.57,1,0,1,0,0,0,0,0,1,0,0,1,0.08234735261286445
7,729.01,0,1,1,0,0,0,1,0,0,0,1,0,0.07650158077355991
10,51.33,1,0,1,1,2,0,0,1,0,0,0,1,0.06458913246825386
2,159.22,0,1,0,1,2,0,0,1,0,0,0,1,0.07770389168781884
5,1079.62,1,1,1,0,1,1,0,1,0,0,0,1,0.09736719037965949
10,29.99,1,0,1,0,0,0,0,1,0,0,0,1,0.06489894540241911
11,43.51,0,1,0,0,0,0,0,1,0,0,0,1,0.07147738737851571
10,163.8,0,1,1,1,2,0,0,0,1,0,0,1,0.06671874057402336
9,212.32,1,0,0,0,0,0,0,1,0,1,0,0,0.0672437407081433
7,147.81,1,0,1,1,2,0,0,1,0,0,0,1,0.06659298825465124
1,544.98,1,0,1,0,0,0,0,0,1,0,0,1,0.09697405413371332
7,508.18,1,0,1,1,2,0,0,0,1,0,0,1,0.08269421784497015
1,50.62,1,0,0,0,0,0,0,0,1,0,0,1,0.07218846725567833
5,291.17,1,0,0,0,0,0,0,1,0,1,0,0,0.08260946998085252
5,777.95,1,0,1,0,0,0,0,1,0,0,0,1,0.07450633097007063
5,30.59,0,1,1,1,2,0,0,0,1,0,0,1,0.06485914560451579
4,305.76,0,1,0,0,0,0,0,1,0,0,1,0,0.07434928566308832
8,29.99,0,1,0,0,1,1,0,1,0,0,1,0,0.05887929461181057
8,256.83,0,1,1,0,0,0,0,0,1,0,0,1,0.07188965920284755
7,462.7,0,1,1,0,0,0,0,1,0,1,0,0,0.07630416601667364
7,489.49,1,0,1,0,1,1,1,0,0,0,0,1,0.07680012528891238
9,29.99,0,1,0,0,0,0,0,1,0,0,1,0,0.0717759925458225
2,231.27,0,1,1,0,0,0,0,0,1,0,1,0,0.08365533278135293
2,50.37,1,0,0,1,2,0,0,0,1,0,1,0,0.08303409171536015
9,189.33,1,0,1,0,0,0,0,0,1,0,1,0,0.06910668818094574
1,368.01,0,1,0,0,0,0,0,0,1,0,0,1,0.08710079974461224
1,331.21,1,0,1,0,0,0,1,0,0,0,1,0,0.08231480331944116
2,186.51,0,1,0,1,2,0,0,1,0,0,1,0,0.07756717321782358
9,433.89,0,1,0,1,2,0,1,0,0,0,1,0,0.07681304086684494
8,90.62,1,0,0,0,0,0,0,0,1,0,1,0,0.06958765386653785
2,44.37,0,1,0,1,2,0,0,1,0,0,0,1,0.06297480238024242
3,43.0,1,0,0,0,0,0,0,0,1,0,1,0,0.07986912468132087
10,145.73,0,1,1,0,0,0,0,0,1,0,1,0,0.06631711346291863
3,80.86,1,0,1,0,0,0,1,0,0,0,1,0,0.0751010583409981
2,202.92,0,1,0,1,2,0,0,1,0,0,1,0,0.077850374857205
10,226.15,0,1,1,1,2,0,0,1,0,1,0,0,0.06849168616400267
6,549.78,1,0,1,1,2,0,0,1,0,0,0,1,0.08434857560076112
9,34.72,0,1,1,0,0,0,0,1,0,0,1,0,0.06818130524735194
1,92.29,0,1,1,0,1,1,1,0,0,0,1,0,0.08472927600431171
4,316.87,0,1,1,1,2,0,0,0,1,0,0,1,0.0839967203663526
2,189.02,0,1,1,0,0,0,0,0,1,0,1,0,0.08058436461950635
2,210.51,0,1,0,1,3,1,0,0,1,0,1,0,0.0785661900005063
9,301.15,1,1,0,1,3,1,0,1,0,0,1,0,0.10917749595024503
9,29.99,0,1,1,1,2,0,0,1,0,0,0,1,0.06876765838834778
9,29.99,0,1,1,0,0,0,0,0,1,0,0,1,0.0732765888567391
1,70.17,1,0,0,0,0,0,0,1,0,0,0,1,0.08079619120699519
10,138.83,1,0,0,0,0,0,0,0,1,0,1,0,0.06845973385233298
6,505.48,1,1,1,0,0,0,0,1,0,0,1,0,0.11774376391572744
4,209.79,0,1,0,1,3,1,1,0,0,1,0,0,0.06876972073173158
3,34.22,1,0,1,1,2,0,0,0,1,0,1,0,0.0661366174569582
2,152.95,0,1,0,0,0,0,0,1,0,0,0,1,0.075938503921328
5,427.17,1,1,0,0,0,0,0,0,1,0,0,1,0.1183754091531902
1,75.83,1,0,0,0,1,1,0,1,0,0,1,0,0.08597391035293214
10,466.25,0,1,0,0,0,0,0,0,1,0,1,0,0.08036885510241991
2,227.46,1,0,0,0,0,0,0,0,1,0,0,1,0.08566846507613064
6,97.9,0,1,1,1,2,0,0,1,0,0,1,0,0.069455075553508
12,88.65,1,0,0,1,2,0,0,1,0,0,0,1,0.07749155416138014
7,157.63,1,0,1,1,2,0,0,0,1,0,1,0,0.06481769510968152
3,29.99,0,1,1,1,2,0,0,0,1,0,1,0,0.06820700568323364
10,119.63,0,1,0,1,2,0,1,0,0,0,0,1,0.07890176650108821
4,317.96,0,1,0,0,0,0,0,0,1,0,0,1,0.08252698804632304
4,186.97,1,0,1,0,0,0,0,0,1,0,0,1,0.07568590746434298
5,226.84,0,1,1,0,0,0,0,1,0,1,0,0,0.06938597221977211
2,458.41,0,1,0,1,2,0,0,1,0,1,0,0,0.07163107268075045
5,135.64,1,0,0,1,2,0,0,0,1,0,0,1,0.07338582211180436
10,127.29,0,1,1,0,0,0,0,0,1,0,1,0,0.0712090085424106
1,525.42,0,1,1,1,2,0,0,0,1,0,1,0,0.08890586906570092
1,303.34,1,1,0,1,3,1,0,0,1,0,0,1,0.13095836813561415
5,50.63,1,0,0,1,2,0,0,0,1,0,1,0,0.07481050675156975
9,35.4,0,1,1,0,0,0,0,1,0,0,0,1,0.06913495540320935
5,46.09,1,0,0,0,0,0,0,0,1,0,0,1,0.07695233198972859
6,333.21,1,0,1,1,2,0,0,0,1,0,1,0,0.08122370164135442
2,584.37,1,0,1,1,3,1,0,0,1,1,0,0,0.08681936562050901
4,78.96,0,1,1,0,0,0,0,0,1,0,1,0,0.0772436584565561
4,53.42,0,1,0,1,2,0,0,1,0,0,1,0,0.07210770565828789
3,314.67,1,0,1,0,0,0,1,0,0,0,0,1,0.07641486799016578
1,375.03,1,0,0,0,0,0,0,1,0,0,1,0,0.09090870576599328
6,178.37,1,0,1,1,3,1,0,1,0,0,0,1,0.06948562414131583
1,522.77,1,0,1,0,0,0,0,1,0,1,0,0,0.0890902085043428
8,59.95,1,0,0,0,0,0,0,0,1,0,1,0,0.07367982152368363
6,569.14,0,1,1,0,0,0,0,1,0,0,0,1,0.0824888107917635
4,275.27,1,0,1,0,0,0,1,0,0,0,1,0,0.06699978574087377
1,29.99,0,1,0,0,0,0,0,0,1,0,0,1,0.03024414111489837
2,675.88,1,1,1,1,2,0,0,0,1,0,1,0,0.13080065541072383
9,257.6,1,1,1,0,0,0,0,0,1,0,1,0,0.11224096074448736
12,32.51,0,1,0,0,0,0,1,0,0,0,1,0,0.073179574018652
11,99.05,1,0,1,0,0,0,0,0,1,0,1,0,0.059343737203932656
7,340.72,1,0,0,1,2,0,0,0,1,0,0,1,0.08947028117117298
9,100.86,1,0,1,1,2,0,0,1,0,0,1,0,0.06452861592184718
10,1097.45,0,1,1,0,1,1,0,1,0,0,1,0,0.05106985347326723
7,45.72,1,0,0,0,0,0,0,0,1,0,1,0,0.0734559914993824
2,243.5,1,1,0,1,2,0,0,1,0,0,1,0,0.11892865676806405
8,58.28,0,1,0,1,2,0,0,0,1,0,1,0,0.07309625838626363
2,225.35,1,0,0,0,0,0,0,0,1,0,1,0,0.08490297166073027
3,222.8,1,0,0,1,2,0,0,0,1,0,0,1,0.08368800854880294
1,29.99,1,0,1,1,2,0,1,0,0,0,0,1,0.030267256972894507
1,313.98,0,1,0,0,0,0,0,1,0,0,0,1,0.07955358881020588
6,105.87,1,0,1,1,2,0,0,1,0,0,0,1,0.06569093675543848
1,29.99,1,0,0,1,3,1,0,1,0,0,0,1,0.034054204102801494
4,110.29,0,1,0,0,0,0,0,0,1,0,0,1,0.07692729063754382
10,300.6,1,1,0,1,2,0,0,0,1,1,0,0,0.11677939427389111
9,174.64,0,1,1,0,0,0,0,0,1,0,0,1,0.07119748433149613
5,771.92,0,1,1,0,0,0,0,1,0,1,0,0,0.07918923913448744
7,192.12,1,0,0,0,0,0,0,0,1,0,0,1,0.07638714320976134
6,40.02,0,1,0,0,0,0,0,1,0,0,0,1,0.06519479144797816
10,275.04,1,0,0,0,0,0,1,0,0,0,0,1,0.07081613742090138
2,518.53,0,1,1,1,3,1,0,1,0,0,1,0,0.08837720342994684
3,454.0,0,1,0,1,2,0,0,0,1,1,0,0,0.07275688165583619
3,342.64,0,1,0,0,0,0,0,1,0,0,1,0,0.07504772246757944
8,337.09,1,0,0,0,0,0,0,1,0,0,1,0,0.07630505097408442
1,406.33,0,1,0,1,2,0,0,1,0,0,0,1,0.08822984411614307
11,98.05,0,1,1,1,2,0,0,1,0,0,0,1,0.06884087616977219
1,29.99,0,1,0,0,1,1,0,1,0,0,0,1,0.021130997283521746
8,29.99,1,0,1,0,0,0,0,1,0,0,0,1,0.06066521029165288
1,586.52,1,0,1,0,0,0,1,0,0,1,0,0,0.07665577777069668
10,89.45,1,0,1,0,0,0,0,1,0,0,0,1,0.06002477642287114
10,33.57,1,0,0,1,2,0,0,0,1,0,1,0,0.08513503559518178
1,382.15,0,1,0,1,3,1,0,0,1,0,1,0,0.08433189807241583
5,63.2,0,1,0,1,2,0,1,0,0,0,1,0,0.07435690179740585
10,148.23,0,1,1,0,0,0,0,0,1,0,1,0,0.06732471613023233
3,123.2,1,0,1,1,2,0,0,0,1,0,1,0,0.07519893688806055
9,46.56,1,0,0,1,3,1,0,1,0,0,0,1,0.0753724455931694
9,29.99,0,1,0,0,0,0,0,1,0,0,1,0,0.0717759925458225
1,162.82,1,0,0,0,1,1,0,1,0,0,1,0,0.08249530678236244
10,85.31,1,0,0,0,0,0,0,0,1,0,0,1,0.07389795041371836
2,180.48,1,0,0,1,2,0,0,0,1,0,1,0,0.08202823328428129
7,139.53,0,1,1,1,2,0,0,1,0,0,1,0,0.06811723995123765
7,151.89,1,0,0,0,0,0,0,0,1,0,0,1,0.06994169118410398
10,29.99,1,0,0,0,0,0,0,0,1,0,1,0,0.08513503559518178
1,651.65,1,1,1,0,0,0,0,0,1,0,0,1,0.12929324106434165
2,424.44,0,1,0,1,2,0,0,0,1,0,1,0,0.08378711969076476
1,804.15,1,1,1,1,3,1,0,1,0,1,0,0,0.10550905205116867
11,85.29,0,1,0,1,2,0,0,1,0,0,1,0,0.0693630450598301
9,29.99,0,1,1,0,0,0,0,1,0,0,1,0,0.06781400823249037
4,307.66,1,0,1,1,3,1,0,0,1,0,0,1,0.0875093741107402
11,123.25,1,0,0,1,2,0,0,1,0,0,0,1,0.06223340351926125
2,322.83,1,0,0,0,1,1,0,1,0,1,0,0,0.0860841330056456
3,261.43,0,1,1,1,2,0,0,0,1,0,0,1,0.08039958778967277
7,513.78,1,0,1,0,0,0,0,0,1,0,1,0,0.08410100052072594
8,56.17,1,0,0,0,0,0,0,0,1,0,1,0,0.07461449921979224
1,143.84,0,1,1,1,2,0,1,0,0,0,1,0,0.08979946817005922
10,82.14,0,1,0,0,1,1,1,0,0,0,0,1,0.07643441141337594
9,29.99,0,1,1,0,0,0,0,1,0,0,0,1,0.06876765838834778
9,152.55,0,1,1,1,2,0,1,0,0,0,1,0,0.06872104338684218
5,145.36,1,0,1,0,1,1,1,0,0,0,0,1,0.06635595897371252
9,314.36,0,1,0,1,2,0,0,0,1,0,1,0,0.08322029377298072
3,390.34,1,0,0,0,0,0,0,0,1,0,0,1,0.09560472386642396
12,618.13,1,1,1,0,0,0,0,0,1,0,1,0,0.10430886646804981
6,29.99,0,1,1,0,0,0,1,0,0,0,1,0,0.06489661288226908
6,29.99,0,1,0,1,2,0,0,0,1,0,1,0,0.06207423093512909
9,718.97,0,1,1,1,2,0,1,0,0,1,0,0,0.06689975819135821
6,154.16,1,0,0,0,0,0,0,1,0,0,0,1,0.06540657079364173
9,157.41,0,1,0,0,0,0,0,0,1,0,0,1,0.07374238273151355
7,77.94,1,0,1,0,0,0,0,1,0,0,0,1,0.0669867589242066
5,29.99,0,1,1,1,2,0,1,0,0,0,0,1,0.06590282122914645
10,110.84,1,0,0,1,2,0,0,1,0,0,1,0,0.06379746547260977
10,312.03,0,1,0,1,2,0,1,0,0,0,0,1,0.07554005106072491
5,258.91,0,1,1,1,3,1,0,0,1,0,0,1,0.07808880168359807
2,101.67,1,0,1,1,2,0,0,1,0,0,0,1,0.07640282034568585
2,741.29,1,1,1,0,0,0,0,0,1,0,1,0,0.1258709992358508
1,114.68,1,0,0,1,2,0,1,0,0,0,0,1,0.08868940239845771
7,29.99,0,1,0,0,0,0,0,0,1,0,0,1,0.06385733624400976
8,37.74,0,1,1,1,2,0,0,1,0,0,1,0,0.06422859626777447
5,153.22,0,1,0,0,0,0,0,0,1,0,1,0,0.07039670188830904
5,582.36,0,1,1,0,0,0,0,1,0,1,0,0,0.0802758490488872
7,29.99,1,0,1,1,2,0,0,0,1,0,1,0,0.06213552131323921
2,964.89,1,0,1,0,0,0,0,1,0,0,1,0,0.08806229572364029
3,187.74,0,1,0,0,0,0,0,0,1,0,1,0,0.07719577070019648
4,99.39,1,0,0,1,2,0,0,1,0,0,1,0,0.07450452740521209
7,213.26,1,1,1,1,2,0,0,0,1,0,1,0,0.11324167113954105
12,159.93,1,0,0,1,2,0,0,0,1,0,1,0,0.06683441206317282
3,70.91,0,1,1,1,2,0,0,0,1,0,0,1,0.07690921445631342
4,173.48,0,1,1,0,0,0,0,0,1,0,1,0,0.0803148171810258
9,173.88,0,1,0,1,3,1,0,1,0,0,1,0,0.0731084168824311
9,428.99,1,0,0,1,2,0,0,0,1,1,0,0,0.07960947147601509
8,492.53,1,1,1,1,2,0,1,0,0,0,1,0,0.08721847009626868
2,784.22,1,0,1,0,0,0,1,0,0,1,0,0,0.06723949470016763
1,81.12,0,1,0,1,3,1,0,0,1,0,0,1,0.08297139331976773
2,29.99,0,1,1,0,0,0,0,0,1,0,0,1,0.060758219109815506
1,156.33,0,1,1,0,0,0,0,1,0,0,1,0,0.08460072863630637
2,64.26,1,0,0,0,0,0,0,0,1,0,1,0,0.08035394928947555
3,39.37,0,1,1,0,0,0,0,1,0,0,1,0,0.07023060773174851
10,56.6,1,0,0,1,2,0,0,0,1,0,1,0,0.08043487688953661
1,249.24,0,1,1,1,2,0,0,0,1,1,0,0,0.07766168358264634
2,122.01,0,1,1,1,2,0,0,0,1,0,0,1,0.07970414311338829
3,105.08,1,0,0,0,0,0,1,0,0,0,1,0,0.0776057210433145
2,61.34,1,0,1,0,0,0,1,0,0,0,0,1,0.07556513753188843
6,343.82,1,0,0,0,1,1,0,0,1,0,0,1,0.09030288000486983
1,767.3,1,1,1,0,1,1,0,1,0,0,1,0,0.10715241828677033
1,283.63,0,1,1,1,2,0,0,1,0,0,1,0,0.07357312186591534
4,116.37,1,0,0,1,2,0,0,0,1,0,0,1,0.07955761521202609
11,82.57,1,0,0,1,3,1,0,1,0,0,1,0,0.06353032030742597
6,835.28,1,1,1,0,0,0,0,1,0,0,1,0,0.107800856670032
10,167.85,0,1,0,1,2,0,0,1,0,0,0,1,0.07058170799174643
9,254.75,1,0,1,0,0,0,1,0,0,0,0,1,0.06799879858819347
7,116.33,0,1,0,0,0,0,1,0,0,0,0,1,0.07441626058584984
7,662.26,1,0,1,1,2,0,0,0,1,1,0,0,0.07903668791552984
10,72.77,1,0,0,0,0,0,0,0,1,0,1,0,0.07540202994522853
6,109.99,1,0,1,1,2,0,0,0,1,0,0,1,0.06627251547716526
3,816.52,1,1,1,1,2,0,0,0,1,0,1,0,0.11705289891720747
3,290.52,1,0,0,0,0,0,0,1,0,0,0,1,0.08159098881377946
7,96.76,1,0,1,1,2,0,0,0,1,0,0,1,0.06571668130609791
9,72.97,1,0,1,1,2,0,0,0,1,0,0,1,0.06677694407620183
7,29.99,1,0,0,1,2,0,0,0,1,0,0,1,0.06942072681835687
9,115.84,0,1,1,0,0,0,0,1,0,0,0,1,0.06881737667711055
1,29.99,1,0,0,0,0,0,0,0,1,0,1,0,0.07700864805532628
11,133.15,1,0,1,1,2,0,0,0,1,0,1,0,0.05958173826731877
9,151.22,1,0,0,1,2,0,0,0,1,0,1,0,0.06623410041877659
9,57.53,1,0,0,0,0,0,0,0,1,0,1,0,0.08129431087216805
3,106.7,1,0,0,1,3,1,0,0,1,0,1,0,0.07935161634027593
9,44.29,1,0,1,0,0,0,0,0,1,0,1,0,0.07310011208533115
9,166.68,1,0,0,0,0,0,0,0,1,0,0,1,0.07513511966126649
7,168.65,0,1,1,0,0,0,1,0,0,0,1,0,0.07161328301682993
3,29.99,0,1,0,0,1,1,1,0,0,0,1,0,0.056276267087218265
8,51.71,1,0,0,1,3,1,1,0,0,0,0,1,0.07586597934564378
9,61.26,0,1,0,1,2,0,0,0,1,0,1,0,0.07880730692621825
2,201.98,1,0,0,0,0,0,0,0,1,0,1,0,0.08423898531962563
3,85.79,0,1,1,0,0,0,0,1,0,0,0,1,0.07775549664865396
8,29.99,1,0,0,1,2,0,0,0,1,0,1,0,0.06889838859160431
1,204.6,0,1,1,0,0,0,0,1,0,1,0,0,0.07597028229277589
8,216.61,1,1,1,1,2,0,0,0,1,0,1,0,0.11264659509899055
8,668.22,1,1,1,1,3,1,0,0,1,0,1,0,0.11713878054113702
4,133.51,1,0,1,1,2,0,0,0,1,0,1,0,0.07271833561639922
11,51.84,1,0,0,1,2,0,0,0,1,0,0,1,0.07869688687751518
12,32.73,1,0,1,0,0,0,0,0,1,0,1,0,0.06825443147232262
6,29.99,0,1,1,1,2,0,0,0,1,0,0,1,0.06434844368396239
3,111.42,1,0,1,1,2,0,0,1,0,0,0,1,0.07374165467669136
9,64.81,0,1,0,0,0,0,0,1,0,0,0,1,0.07196729515571841
2,141.22,1,0,0,0,1,1,1,0,0,0,1,0,0.08459383146626163
1,524.37,1,0,1,0,0,0,0,0,1,0,1,0,0.09455406036817876
3,43.33,1,0,1,0,0,0,0,1,0,0,1,0,0.07181840974146764
2,675.96,0,1,1,0,0,0,0,0,1,0,1,0,0.09479724595543931
1,487.47,1,0,0,1,3,1,0,0,1,0,1,0,0.09597483510718588
9,180.37,0,1,0,1,2,0,0,1,0,0,0,1,0.07330565963883955
2,516.56,0,1,1,1,2,0,0,1,0,0,1,0,0.08837720342994684
10,240.26,1,1,1,0,0,0,1,0,0,0,0,1,0.0836968981893467
3,29.99,0,1,1,0,0,0,0,1,0,0,1,0,0.06861654334430405
6,169.94,1,0,1,0,0,0,0,1,0,0,0,1,0.06948562414131583
4,553.91,0,1,1,1,3,1,1,0,0,0,1,0,0.08571166617518317
4,85.84,1,0,1,1,2,0,0,1,0,0,0,1,0.07239132266178909
1,42.86,1,0,1,1,2,0,0,0,1,0,0,1,0.054676862364191
2,103.33,1,0,1,0,0,0,1,0,0,0,1,0,0.07985046705790702
2,185.06,0,1,0,0,1,1,1,0,0,0,0,1,0.07755767394513821
2,102.13,0,1,0,0,0,0,0,0,1,0,0,1,0.07658191494744522
1,304.38,1,0,0,1,2,0,0,1,0,0,0,1,0.09102066784391066
10,399.28,1,0,0,0,0,0,0,0,1,0,0,1,0.08539324911093893
7,149.34,1,0,0,1,3,1,0,0,1,0,1,0,0.07230379748060266
10,29.99,1,0,1,0,0,0,0,1,0,0,0,1,0.06489894540241911
5,197.48,1,0,0,0,0,0,1,0,0,0,1,0,0.07070073394430576
5,403.95,0,1,0,1,2,0,1,0,0,0,0,1,0.07964808172476892
6,104.41,1,0,0,0,0,0,1,0,0,0,0,1,0.07414717245273689
4,412.95,1,0,0,1,2,0,0,0,1,0,0,1,0.09531775579503068
8,254.17,1,1,0,1,2,0,0,0,1,1,0,0,0.11348846951506261
5,543.9,1,1,1,0,0,0,0,0,1,0,0,1,0.11799884608706446
9,45.35,1,0,1,0,0,0,1,0,0,0,1,0,0.07365936800650302
1,29.99,0,1,0,1,3,1,0,1,0,0,1,0,0.05050555951599034
2,29.99,1,0,1,1,2,0,0,1,0,0,1,0,0.06228422572573056
4,143.66,0,1,1,0,0,0,0,1,0,0,0,1,0.07544493982801309
6,33.23,1,0,0,1,2,0,1,0,0,0,0,1,0.06409069598831585
10,476.27,1,1,1,0,0,0,0,0,1,1,0,0,0.10959322331489807
9,29.99,1,0,1,1,2,0,0,1,0,0,0,1,0.06663502297004968
5,29.99,1,0,0,1,2,0,0,1,0,0,0,1,0.0645454715859933
9,29.99,1,0,0,0,0,0,0,0,1,0,0,1,0.0876169412010744
9,406.22,1,0,1,0,0,0,0,1,0,0,0,1,0.08208744372194249
5,253.1,0,1,1,1,2,0,0,0,1,0,1,0,0.07612651072934869
4,39.2,1,0,1,1,2,0,0,0,1,0,0,1,0.07178381709624053
1,56.65,0,1,1,0,0,0,0,0,1,0,0,1,0.06907601942316009
1,269.99,1,1,0,1,2,0,0,0,1,1,0,0,0.1150224795135843
2,48.16,0,1,0,1,3,1,0,0,1,0,0,1,0.06674096511345631
9,29.99,0,1,1,0,0,0,1,0,0,0,0,1,0.07479538064421305
1,66.1,1,0,1,0,0,0,0,0,1,0,0,1,0.07567333349987952
12,122.98,1,0,0,0,0,0,0,0,1,0,0,1,0.07813653053876043
8,29.99,1,0,1,0,0,0,1,0,0,0,1,0,0.0626706618987043
3,286.27,1,0,0,1,2,0,0,1,0,1,0,0,0.07556608897298678
10,52.21,1,0,1,0,0,0,0,1,0,0,0,1,0.06418414354593024
4,575.31,0,1,1,1,2,0,0,0,1,0,0,1,0.08913623518699505
2,399.0,1,1,1,0,0,0,0,1,0,0,0,1,0.1268976294609241
6,63.02,0,1,0,0,0,0,0,1,0,0,0,1,0.06951111109175034
11,32.82,1,0,0,0,0,0,0,1,0,0,1,0,0.06936576694692823
2,384.1,0,1,0,0,0,0,0,0,1,0,0,1,0.0864669493267695
4,323.02,0,1,0,1,2,0,0,1,0,0,0,1,0.07561309888994996
10,406.53,0,1,0,1,2,0,0,1,0,1,0,0,0.07739499361398347
2,188.11,0,1,0,0,1,1,1,0,0,0,0,1,0.07643756740585264
11,259.8,0,1,1,0,1,1,0,0,1,0,0,1,0.06607591176005537
3,125.23,1,0,0,1,2,0,0,1,0,0,0,1,0.07856967986554717
2,1451.17,1,1,1,0,0,0,0,1,0,1,0,0,0.08126215430055192
1,449.17,0,1,0,0,0,0,0,0,1,1,0,0,0.07394437478701776
2,126.66,0,1,1,1,2,0,0,1,0,0,1,0,0.08313917460525774
3,171.32,0,1,0,0,0,0,0,1,0,0,1,0,0.07554001987753961
6,29.99,0,1,1,1,2,0,0,0,1,0,1,0,0.06385386927056544
7,638.44,1,1,1,1,2,0,1,0,0,0,0,1,0.09191211994623238
5,132.61,1,0,0,1,2,0,1,0,0,0,0,1,0.07519922152606665
11,134.41,1,0,1,1,2,0,0,1,0,0,1,0,0.056248110415179825
10,202.56,0,1,0,1,2,0,0,0,1,0,1,0,0.07605530255482733
1,126.18,0,1,0,0,0,0,0,0,1,0,1,0,0.08483546403576851
3,263.14,1,1,0,1,2,0,1,0,0,0,0,1,0.09028466676063474
1,553.55,0,1,1,0,0,0,0,0,1,0,1,0,0.08890586906570092
9,59.89,1,0,0,1,2,0,0,1,0,0,0,1,0.07399137866403067
6,139.65,0,1,0,0,0,0,0,1,0,0,1,0,0.06774503802998477
9,29.99,1,0,0,1,3,1,0,1,0,0,1,0,0.07385083696414627
1,187.79,0,1,1,1,2,0,0,0,1,0,1,0,0.08438008247060502
2,29.99,1,0,0,1,2,0,0,1,0,0,1,0,0.0640362315098431
10,93.7,0,1,0,1,3,1,0,1,0,0,1,0,0.07496402074718395
9,63.35,0,1,1,0,0,0,0,0,1,0,0,1,0.07022970101038806
9,29.99,1,0,1,0,0,0,0,0,1,0,1,0,0.0718768460416552
4,545.6,0,1,1,1,2,0,0,1,0,0,0,1,0.08432562017328546
8,304.95,1,0,1,0,0,0,0,0,1,0,0,1,0.08346905112734265
4,69.2,0,1,1,0,1,1,1,0,0,0,1,0,0.08236193291375159
9,89.72,0,1,1,0,0,0,0,0,1,0,0,1,0.0676859319851555
10,29.99,0,1,1,1,2,0,0,1,0,0,1,0,0.06944844132652077
3,431.62,0,1,0,0,0,0,0,0,1,1,0,0,0.07442367453530328
6,218.62,1,0,0,0,0,0,0,0,1,0,0,1,0.07754337193448188
1,712.91,1,0,1,1,2,0,0,1,0,0,1,0,0.08600037931939983
2,47.65,0,1,0,0,0,0,0,1,0,0,0,1,0.06559409194580167
4,80.76,1,0,0,0,0,0,0,0,1,0,0,1,0.07927987561633805
