trip_duration,distance_traveled,num_of_passengers,fare,miscellaneous_fees,total_fare,surge_applied,tip_class
1344.0,3.28,1.0,112.5,33.82500000000002,161.32500000000002,1,under med
1841.0,14.61,4.0,228.75,62.89999999999998,349.65,0,high
653.0,3.11,1.0,71.25,6.450000000000003,92.7,0,under med
586.0,2.19,1.0,82.5,2.25,84.75,0,low
1092.0,4.51,1.0,105.0,33.625,146.625,1,low
1637.0,6.12,1.0,135.0,13.5,148.5,0,low
568.0,2.9,1.0,67.5,6.375,91.875,0,over med
667.0,2.04,1.0,63.75,26.700000000000003,108.45,1,over med
312.0,1.42,2.0,41.25,9.950000000000005,61.2,0,under med
478.0,2.46,1.0,52.5,6.0,58.5,0,low
85079.0,13.66,1.0,221.25,26.625,247.875,1,low
1406.0,3.04,1.0,112.5,26.474999999999994,159.975,1,over med
447.0,1.53,5.0,48.75,26.700000000000003,90.45,1,under med
640.0,8.14,1.0,112.5,10.199999999999989,146.7,0,over med
1071.0,4.7,1.0,105.0,34.375,165.375,1,high
776.0,4.97,1.0,93.75,30.19999999999999,148.95,1,over med
355.0,1.0,1.0,41.25,9.75,51.0,0,low
1810.0,7.4,1.0,161.25,34.125,195.375,1,low
645.0,2.53,1.0,67.5,10.200000000000005,92.7,0,under med
399.0,1.51,1.0,48.75,6.0,54.75,0,low
564.0,2.78,1.0,63.75,5.950000000000003,83.7,0,under med
703.0,6.92,1.0,105.0,13.125,142.125,0,over med
306.0,1.82,1.0,45.0,13.199999999999989,70.19999999999999,0,under med
370.0,2.08,1.0,48.75,5.950000000000003,65.7,0,under med
714.0,5.15,3.0,86.25,6.375,110.625,0,over med
461.0,2.99,1.0,60.0,9.700000000000005,83.7,0,under med
535.0,2.57,5.0,60.0,26.599999999999994,99.6,1,under med
558.0,2.12,1.0,60.0,13.200000000000005,88.2,0,under med
932.0,4.12,1.0,90.0,26.94999999999999,139.95,1,over med
784.0,5.95,1.0,101.25,26.125,153.375,1,high
657.0,4.8,1.0,86.25,26.19999999999999,135.45,1,over med
1476.0,5.5,1.0,127.5,26.724999999999994,177.225,1,over med
1003.0,5.7,1.0,101.25,34.125,150.375,1,under med
525.0,2.35,1.0,60.0,33.95,112.95,1,over med
1346.0,2.35,1.0,105.0,26.625,131.625,1,low
774.0,4.04,1.0,86.25,6.450000000000003,110.7,0,over med
1629.0,27.89,1.0,390.0,55.14999999999998,534.15,0,high
632.0,2.25,3.0,63.75,13.0,84.75,0,low
1617.0,15.22,2.0,217.5,27.125,266.625,1,over med
907.0,2.77,1.0,82.5,34.44999999999999,139.95,1,over med
1512.0,6.26,1.0,123.75,34.125,157.875,1,low
500.0,2.8,1.0,60.0,6.0,66.0,0,low
1156.0,8.43,1.0,142.5,26.44999999999999,202.95,1,high
1161.0,5.41,1.0,108.75,9.450000000000015,142.20000000000002,0,over med
1297.0,5.29,1.0,120.0,26.950000000000017,175.95000000000002,1,high
559.0,2.01,1.0,56.25,9.75,66.0,0,low
214.0,1.0,1.0,33.75,13.674999999999995,61.425,0,under med
481.0,1.98,6.0,52.5,5.699999999999989,70.19999999999999,0,under med
722.0,4.07,1.0,78.75,13.599999999999994,115.35,0,over med
1189.0,10.86,1.0,172.5,5.699999999999989,214.2,0,high
538.0,3.94,1.0,75.0,9.900000000000006,105.9,0,over med
2160.0,14.64,1.0,243.75,29.875,281.625,1,low
367.0,1.93,0.0,48.75,34.625,99.375,1,under med
640.0,2.41,1.0,63.75,13.875,92.625,0,under med
504.0,3.46,1.0,63.75,30.200000000000003,112.95,1,over med
1369.0,4.86,1.0,112.5,26.32499999999999,180.825,1,high
1047.0,12.1,1.0,168.75,9.75,178.5,0,low
652.0,5.34,1.0,86.25,26.19999999999999,135.45,1,over med
700.0,4.17,1.0,78.75,26.700000000000003,126.45,1,over med
1486.0,5.46,1.0,93.75,9.75,103.5,0,low
219.0,1.54,1.0,37.5,9.924999999999995,61.425,0,under med
718.0,4.18,1.0,82.5,6.0,88.5,0,low
282.0,1.42,1.0,41.25,13.5,54.75,0,low
286.0,1.46,1.0,41.25,6.0,47.25,0,low
387.0,1.35,1.0,48.75,13.950000000000005,74.7,0,under med
724.0,3.98,1.0,75.0,6.25,92.25,0,under med
470.0,2.91,1.0,60.0,13.200000000000005,88.2,0,under med
1649.0,7.05,1.0,146.25,9.75,195.0,0,high
485.0,1.83,1.0,52.5,26.625,79.125,1,low
1018.0,15.29,1.0,202.5,26.44999999999999,274.95,1,high
747.0,2.91,1.0,75.0,6.0,81.0,0,low
693.0,3.12,1.0,71.25,34.125,105.375,1,low
775.0,1.83,2.0,71.25,13.450000000000005,101.7,0,over med
368.0,1.5,1.0,45.0,6.200000000000003,61.2,0,under med
918.0,4.18,6.0,90.0,6.0,96.0,0,low
201.0,1.93,1.0,41.25,13.450000000000005,65.7,0,under med
996.0,5.29,1.0,108.75,26.625,165.375,1,high
951.0,3.11,2.0,86.25,26.19999999999999,135.45,1,over med
490.0,1.61,1.0,56.25,6.375,80.625,0,over med
1359.0,4.25,1.0,112.5,6.0,118.5,0,low
1044.0,3.57,1.0,93.75,26.700000000000017,144.45000000000002,1,over med
324.0,1.93,1.0,45.0,30.375,90.375,1,under med
1749.0,5.89,1.0,142.5,26.625,184.125,1,under med
1048.0,5.18,1.0,101.25,6.5,129.75,0,over med
1314.0,8.88,2.0,146.25,6.224999999999994,167.475,0,under med
3285.0,8.03,2.0,247.5,9.75,257.25,0,low
1075.0,7.92,1.0,131.25,34.19999999999999,198.45,1,high
844.0,3.7,2.0,82.5,26.375,130.875,1,over med
881.0,12.92,1.0,176.25,6.0,182.25,0,low
2.0,0.06,1.0,187.5,2.1999999999999886,227.7,0,high
695.0,2.22,1.0,67.5,6.024999999999992,84.52499999999999,0,under med
402.0,1.66,1.0,48.75,5.950000000000003,65.7,0,under med
217.0,1.38,6.0,37.5,6.25,54.75,0,under med
1884.0,10.59,1.0,198.75,33.625,270.375,1,high
717.0,3.36,1.0,75.0,6.200000000000003,97.2,0,under med
470.0,2.37,1.0,60.0,9.700000000000005,83.7,0,under med
594.0,2.41,1.0,63.75,6.399999999999992,87.14999999999999,0,over med
2601.0,17.28,1.0,288.75,6.0,294.75,0,low
929.0,3.86,1.0,90.0,26.5,151.5,1,high
1139.0,5.41,1.0,108.75,26.950000000000017,155.70000000000002,1,over med
551.0,5.87,1.0,93.75,5.950000000000003,119.7,0,over med
526.0,3.86,1.0,71.25,29.875,139.125,1,high
1471.0,16.14,1.0,228.75,5.9500000000000455,281.70000000000005,0,high
358.0,1.4,1.0,45.0,6.200000000000003,61.2,0,under med
945.0,4.18,1.0,90.0,6.5,118.5,0,over med
530.0,1.87,1.0,56.25,5.674999999999997,80.925,0,over med
811.0,4.94,1.0,93.75,9.75,103.5,0,low
514.0,3.22,1.0,67.5,29.875,117.375,1,over med
906.0,4.02,1.0,86.25,9.75,120.0,0,over med
358.0,2.25,1.0,52.5,6.0,58.5,0,low
419.0,1.69,1.0,48.75,5.649999999999992,68.39999999999999,0,under med
2168.0,11.68,1.0,221.25,26.625,247.875,1,low
649.0,4.14,1.0,78.75,6.0,84.75,0,low
414.0,1.92,2.0,52.5,13.700000000000005,79.2,0,under med
653.0,3.06,1.0,71.25,30.625,121.875,1,over med
1522.0,5.95,1.0,135.0,26.94999999999999,193.95,1,high
840.0,10.94,1.0,153.75,5.949999999999989,191.7,0,high
1251.0,3.59,2.0,105.0,13.825000000000005,126.825,0,low
1657.0,5.54,1.0,131.25,13.5,144.75,0,low
1261.0,5.12,1.0,112.5,6.0,118.5,0,low
956.0,8.96,1.0,138.75,26.375,169.125,1,low
1116.0,6.28,1.0,112.5,5.700000000000017,142.20000000000002,0,over med
831.0,2.08,2.0,71.25,34.2,126.45,1,over med
446.0,3.67,1.0,63.75,13.5,77.25,0,low
1951.0,44.64,2.0,637.5,1.75,677.25,0,high
1569.0,4.41,1.0,127.5,13.699999999999989,169.2,0,high
690.0,2.95,6.0,71.25,6.349999999999994,96.6,0,over med
685.0,6.41,1.0,105.0,30.375,150.375,1,under med
1096.0,5.44,1.0,120.0,6.199999999999989,151.2,0,over med
350.0,1.61,1.0,45.0,13.5,58.5,0,low
370.0,2.12,1.0,90.0,6.0,96.0,0,low
1961.0,5.95,1.0,153.75,26.69999999999999,216.45,1,high
1382.0,5.79,1.0,123.75,6.25,162.0,0,high
309.0,1.14,1.0,41.25,13.924999999999995,71.175,0,under med
540.0,3.2,1.0,67.5,9.75,77.25,0,low
596.0,2.8,1.0,67.5,6.049999999999997,95.55,0,over med
808.0,5.02,1.0,93.75,26.75,133.5,1,under med
3063.0,39.01,1.0,517.5,154.5,840.0,0,high
1445.0,4.92,1.0,131.25,13.0,152.25,0,low
1915.0,14.32,1.0,335.25,1.75,405.0,0,high
1295.0,14.24,2.0,191.25,26.625,217.875,1,low
557.0,2.85,1.0,60.0,9.700000000000005,83.7,0,under med
801.0,3.19,1.0,75.0,6.0,96.0,0,under med
1585.0,14.73,1.0,228.75,6.0,384.75,0,high
499.0,2.38,1.0,56.25,9.950000000000005,79.2,0,under med
471.0,1.72,1.0,52.5,6.0,58.5,0,low
576.0,2.67,1.0,63.75,13.950000000000005,92.7,0,under med
1716.0,8.0,1.0,161.25,6.0,167.25,0,low
644.0,2.06,1.0,60.0,6.5,82.5,0,under med
503.0,2.19,2.0,56.25,26.625,82.875,1,low
693.0,2.57,1.0,71.25,26.625,97.875,1,low
374.0,1.45,2.0,45.0,6.200000000000003,61.2,0,under med
518.0,2.25,1.0,60.0,13.5,73.5,0,low
691.0,3.23,5.0,71.25,9.950000000000005,97.2,0,under med
458.0,2.08,6.0,52.5,6.0,58.5,0,low
921.0,4.83,1.0,93.75,10.25,126.0,0,over med
330.0,2.56,1.0,90.0,2.700000000000003,110.7,0,over med
578.0,3.01,1.0,67.5,6.0,73.5,0,low
399.0,1.54,1.0,45.0,6.299999999999997,66.3,0,under med
327.0,2.3,1.0,48.75,5.950000000000003,65.7,0,under med
1530.0,6.28,1.0,135.0,6.0,141.0,0,low
1041.0,5.79,1.0,112.5,9.75,122.25,0,low
420.0,1.61,1.0,48.75,5.950000000000003,65.7,0,under med
3176.0,29.74,1.0,390.0,55.14999999999998,534.15,0,high
390.0,3.25,1.0,60.0,29.950000000000003,112.95,1,over med
1637.0,9.95,2.0,172.5,10.25,204.75,0,over med
791.0,2.38,1.0,71.25,13.5,84.75,0,low
1130.0,5.7,1.0,116.25,5.75,141.0,0,over med
735.0,3.54,0.0,78.75,34.45000000000002,133.20000000000002,1,over med
200.0,1.37,5.0,37.5,5.875,54.375,0,under med
1335.0,6.21,1.0,123.75,26.625,165.375,1,under med
969.0,6.44,1.0,116.25,34.125,171.375,1,over med
490.0,1.53,1.0,52.5,5.699999999999989,70.19999999999999,0,under med
626.0,4.26,1.0,78.75,30.07499999999999,141.825,1,high
1556.0,7.48,1.0,146.25,9.949999999999989,187.2,0,high
355.0,1.61,1.0,41.25,13.324999999999989,64.57499999999999,0,under med
711.0,3.15,1.0,75.0,6.0,81.0,0,low
920.0,3.67,1.0,90.0,6.0,96.0,0,low
845.0,3.6,5.0,86.25,26.19999999999999,135.45,1,over med
84.0,0.02,3.0,22.5,6.0,28.5,0,low
1591.0,6.6,1.0,135.0,26.94999999999999,193.95,1,high
940.0,4.39,1.0,93.75,9.450000000000005,124.2,0,over med
641.0,8.51,1.0,123.75,6.0,129.75,0,low
819.0,4.67,1.0,90.0,9.25,107.25,0,low
495.0,2.61,1.0,56.25,5.6000000000000085,77.85000000000001,0,under med
362.0,1.35,1.0,45.0,13.199999999999989,70.19999999999999,0,under med
550.0,3.69,1.0,71.25,10.0,101.25,0,over med
681.0,6.28,1.0,105.0,6.200000000000017,133.20000000000002,0,over med
1490.0,5.62,1.0,127.5,26.625,154.125,1,low
95.0,0.45,1.0,22.5,5.5,36.0,0,low
674.0,3.54,1.0,71.25,13.5,84.75,0,low
2094.0,8.43,1.0,180.0,75.90000000000003,306.90000000000003,1,high
498.0,2.59,2.0,60.0,13.200000000000005,88.2,0,under med
1045.0,6.68,1.0,127.5,2.200000000000017,155.70000000000002,0,high
500.0,2.06,1.0,52.5,34.45,103.95,1,over med
816.0,3.51,1.0,86.25,9.75,96.0,0,low
178.0,0.97,1.0,30.0,9.674999999999995,51.675,0,under med
951.0,5.12,1.0,97.5,34.44999999999999,157.95,1,high
1825.0,8.37,0.0,161.25,62.25,268.5,0,high
1028.0,9.43,2.0,142.5,13.5,156.0,0,low
1212.0,6.31,1.0,123.75,33.69999999999999,189.45,1,high
848.0,2.06,1.0,78.75,6.0,99.75,0,under med
183.0,0.47,1.0,30.0,13.375,54.375,0,under med
1121.0,5.68,1.0,116.25,6.449999999999989,146.7,0,over med
888.0,5.89,4.0,90.0,2.25,92.25,0,low
1059.0,4.51,1.0,105.0,13.125,148.125,0,high
1107.0,5.62,1.0,108.75,26.375,154.125,1,over med
1045.0,4.83,1.0,101.25,6.375,128.625,0,over med
875.0,3.62,1.0,75.0,2.25,77.25,0,low
837.0,9.29,1.0,135.0,30.375,180.375,1,under med
641.0,4.94,1.0,82.5,29.94999999999999,135.45,1,over med
857.0,7.44,1.0,112.5,10.199999999999989,146.7,0,over med
1274.0,3.7,1.0,105.0,13.125,142.125,0,over med
201.0,1.45,1.0,37.5,5.700000000000003,52.2,0,low
374.0,1.95,1.0,48.75,6.0,54.75,0,low
643.0,5.76,1.0,93.75,6.0,99.75,0,low
1902.0,5.47,0.0,153.75,5.875,191.625,0,high
313.0,1.19,2.0,41.25,34.2,90.45,1,under med
740.0,2.46,1.0,63.75,6.0,69.75,0,low
1022.0,4.96,1.0,101.25,9.950000000000015,133.20000000000002,0,over med
587.0,2.29,1.0,63.75,5.950000000000003,83.7,0,under med
2743.0,19.63,1.0,311.25,13.5,324.75,0,low
197.0,0.74,1.0,30.0,13.0,57.0,0,under med
2003.0,8.18,1.0,172.5,6.0,193.5,0,under med
981.0,2.27,1.0,82.5,6.0,88.5,0,low
1186.0,2.53,1.0,97.5,5.700000000000003,124.2,0,over med
4333.0,28.81,1.0,390.0,88.65000000000009,574.6500000000001,0,high
541.0,4.22,1.0,71.25,10.049999999999995,105.3,0,over med
1424.0,12.3,6.0,191.25,30.69999999999999,265.95,1,high
761.0,6.26,1.0,108.75,5.949999999999989,137.7,0,over med
373.0,1.66,1.0,45.0,6.200000000000003,61.2,0,under med
614.0,11.22,1.0,150.0,55.42499999999996,256.42499999999995,0,high
426.0,2.25,1.0,52.5,5.625,73.125,0,under med
2691.0,9.98,1.0,225.0,26.549999999999955,314.54999999999995,1,high
1244.0,5.78,1.0,120.0,26.125,160.125,1,under med
247.0,0.97,1.0,37.5,6.0,43.5,0,low
813.0,9.03,1.0,131.25,6.0,137.25,0,low
371.0,1.5,1.0,45.0,6.299999999999997,66.3,0,under med
258.0,1.53,1.0,41.25,13.450000000000005,65.7,0,under med
366.0,1.0,1.0,41.25,13.5,54.75,0,low
754.0,8.56,1.0,127.5,9.75,137.25,0,low
369.0,2.09,1.0,48.75,13.500000000000009,62.25000000000001,0,low
845.0,2.77,1.0,78.75,26.700000000000003,126.45,1,over med
887.0,4.72,1.0,93.75,26.625,120.375,1,low
607.0,2.86,1.0,67.5,13.700000000000005,97.2,0,under med
410.0,3.07,1.0,60.0,26.575000000000003,112.575,1,high
1264.0,2.62,1.0,101.25,6.0,107.25,0,low
814.0,7.4,1.0,116.25,6.0,122.25,0,low
397.0,2.01,6.0,48.75,26.700000000000003,90.45,1,under med
745.0,2.74,1.0,75.0,6.25,92.25,0,under med
553.0,2.17,1.0,60.0,5.5,73.5,0,low
652.0,2.17,1.0,63.75,5.950000000000003,83.7,0,under med
1118.0,6.29,1.0,116.25,9.949999999999989,151.2,0,over med
614.0,6.24,1.0,101.25,6.449999999999989,128.7,0,over med
0.0,0.18,1.0,18.75,9.25,66.0,0,high
2806.0,8.21,1.0,221.25,26.19999999999999,297.45,1,high
302.0,1.5,6.0,41.25,6.450000000000003,56.7,0,low
522.0,6.28,5.0,97.5,6.050000000000011,134.55,0,high
242.0,1.75,1.0,41.25,26.19999999999999,81.44999999999999,1,under med
865.0,5.23,1.0,97.5,26.44999999999999,148.95,1,over med
1029.0,5.78,1.0,108.75,33.69999999999999,171.45,1,high
582.0,7.0,1.0,105.0,30.375,135.375,1,low
302.0,0.76,1.0,37.5,5.5,51.0,0,low
561.0,1.93,1.0,56.25,6.375,74.625,0,under med
578.0,3.14,2.0,63.75,26.700000000000003,108.45,1,over med
430.0,2.33,1.0,56.25,30.625,97.875,1,under med
513.0,1.96,2.0,52.5,9.750000000000009,62.25000000000001,0,low
1286.0,8.53,1.0,142.5,30.125,224.625,1,high
537.0,2.0,1.0,56.25,34.125,105.375,1,under med
930.0,6.5,1.0,108.75,26.69999999999999,162.45,1,high
1547.0,13.36,1.0,198.75,6.5,227.25,0,over med
1081.0,7.1,1.0,120.0,26.599999999999994,168.6,1,over med
4.0,0.21,1.0,300.0,2.6499999999999773,343.65,0,high
776.0,3.22,1.0,78.75,6.150000000000006,105.9,0,over med
328.0,1.32,1.0,41.25,13.450000000000005,65.7,0,under med
191.0,0.98,2.0,33.75,30.825000000000003,70.575,1,low
471.0,2.51,1.0,56.25,10.25,82.5,0,under med
361.0,1.08,1.0,41.25,6.450000000000003,56.7,0,low
1470.0,8.58,5.0,150.0,30.875,202.875,1,over med
261.0,1.9,1.0,45.0,20.27499999999999,73.27499999999999,0,low
718.0,2.25,2.0,67.5,5.625,88.125,0,under med
2136.0,9.74,1.0,191.25,33.625,262.875,1,high
461.0,3.12,1.0,63.75,6.399999999999992,87.14999999999999,0,over med
652.0,4.68,1.0,86.25,9.75,96.0,0,low
1501.0,11.01,1.0,180.0,6.0,561.0,0,high
629.0,3.7,1.0,75.0,33.775000000000006,128.775,1,over med
864.0,4.23,1.0,93.75,26.700000000000017,144.45000000000002,1,over med
715.0,4.94,2.0,86.25,26.52500000000001,146.775,1,high
781.0,7.55,1.0,112.5,33.75,167.25,1,over med
146.0,0.89,1.0,30.0,6.0,36.0,0,low
1659.0,13.65,1.0,213.75,54.900000000000034,322.65000000000003,0,high
629.0,0.85,1.0,60.0,6.200000000000003,79.2,0,under med
848.0,14.63,2.0,262.5,2.75,287.25,0,over med
427.0,1.83,2.0,48.75,9.75,58.5,0,low
492.0,1.88,1.0,52.5,9.350000000000009,77.85000000000001,0,under med
519.0,2.11,1.0,56.25,6.450000000000003,74.7,0,under med
2073.0,6.9,1.0,168.75,6.0,174.75,0,low
1092.0,7.03,1.0,120.0,26.950000000000017,175.95000000000002,1,high
1188.0,6.12,1.0,120.0,30.44999999999999,180.45,1,high
405.0,2.4,1.0,52.5,9.750000000000009,62.25000000000001,0,low
846.0,6.02,1.0,101.25,26.625,127.875,1,low
513.0,2.32,1.0,56.25,34.2,108.45,1,over med
537.0,1.82,1.0,56.25,6.450000000000003,74.7,0,under med
1143.0,3.36,1.0,101.25,26.57499999999999,159.825,1,high
572.0,2.33,1.0,60.0,6.200000000000003,79.2,0,under med
473.0,2.09,0.0,52.5,6.5,81.0,0,over med
181.0,1.43,1.0,37.5,9.924999999999995,61.425,0,under med
312.0,1.26,1.0,41.25,6.0,47.25,0,low
1306.0,12.57,1.0,176.25,34.19999999999999,252.45,1,high
912.0,7.64,1.0,120.0,6.0,141.0,0,under med
1927.0,7.0,1.0,153.75,13.949999999999989,200.7,0,high
406.0,1.79,1.0,52.5,26.625,109.125,1,high
356.0,1.79,1.0,45.0,6.0,51.0,0,low
754.0,3.12,1.0,71.25,6.450000000000003,92.7,0,under med
714.0,10.48,6.0,146.25,55.125,216.375,0,under med
443.0,2.33,1.0,56.25,9.75,66.0,0,low
810.0,2.74,1.0,75.0,6.0,81.0,0,low
821.0,10.56,1.0,150.0,6.0,156.0,0,low
910.0,6.31,1.0,112.5,5.700000000000017,142.20000000000002,0,over med
1109.0,5.05,2.0,105.0,26.94999999999999,157.95,1,high
380.0,1.77,1.0,48.75,13.950000000000005,74.7,0,under med
1122.0,8.53,1.0,138.75,26.625,198.375,1,high
159.0,0.97,1.0,30.0,6.0,36.0,0,low
729.0,2.57,1.0,71.25,6.450000000000003,92.7,0,under med
841.0,2.3,1.0,71.25,6.0,77.25,0,low
431.0,2.69,1.0,60.0,6.0,81.0,0,under med
1259.0,11.35,1.0,168.75,6.0,174.75,0,low
835.0,4.07,1.0,86.25,26.82499999999999,141.075,1,high
1011.0,4.97,6.0,97.5,26.67500000000001,155.175,1,high
707.0,2.83,6.0,71.25,13.450000000000005,101.7,0,over med
335.0,2.41,1.0,48.75,5.75,64.5,0,under med
738.0,4.36,1.0,86.25,9.75,96.0,0,low
727.0,4.96,1.0,86.25,26.19999999999999,135.45,1,over med
620.0,2.03,1.0,63.75,30.200000000000003,112.95,1,over med
446.0,1.82,1.0,52.5,6.0,58.5,0,low
1272.0,3.22,1.0,105.0,6.0,111.0,0,low
396.0,1.9,1.0,48.75,5.950000000000003,65.7,0,under med
436.0,2.82,1.0,90.0,2.3499999999999943,115.35,0,over med
786.0,2.69,1.0,78.75,6.25,96.0,0,under med
932.0,3.81,1.0,90.0,13.5,118.5,0,under med
652.0,2.57,1.0,63.75,13.950000000000005,92.7,0,under med
1636.0,14.18,1.0,210.0,6.0,216.0,0,low
4506.0,18.59,1.0,356.25,5.5,399.75,0,high
847.0,2.11,1.0,75.0,6.0,81.0,0,low
645.0,3.06,1.0,67.5,13.5,81.0,0,low
370.0,1.93,1.0,48.75,26.625,90.375,1,under med
545.0,2.49,1.0,63.75,5.950000000000003,83.7,0,under med
1187.0,3.65,2.0,101.25,26.200000000000017,153.45000000000002,1,high
314.0,1.16,1.0,41.25,9.25,88.5,0,high
739.0,2.98,1.0,75.0,6.200000000000003,97.2,0,under med
426.0,1.77,3.0,48.75,6.0,54.75,0,low
127.0,0.58,1.0,26.25,6.0,32.25,0,low
1122.0,9.04,1.0,146.25,55.400000000000006,241.65,0,high
1256.0,13.08,5.0,191.25,26.19999999999999,261.45,1,high
3856.0,46.38,1.0,738.75,113.20000000000005,1021.95,0,high
732.0,6.08,1.0,105.0,9.699999999999989,137.7,0,over med
747.0,4.51,1.0,86.25,26.625,112.875,1,low
479.0,6.18,1.0,93.75,5.950000000000003,119.7,0,over med
892.0,3.11,1.0,82.5,26.450000000000017,130.95000000000002,1,over med
1012.0,3.7,1.0,93.75,5.950000000000003,119.7,0,over med
562.0,2.01,2.0,60.0,6.200000000000003,79.2,0,under med
2712.0,9.66,1.0,225.0,26.625,266.625,1,under med
420.0,1.13,1.0,45.0,6.125,61.125,0,under med
2020.0,14.61,1.0,225.0,34.125,259.125,1,low
764.0,8.08,1.0,123.75,54.900000000000006,214.65,0,high
751.0,8.21,1.0,123.75,30.875,176.625,1,over med
6.0,9.8,2.0,300.0,2.6999999999999886,362.7,0,high
2526.0,11.28,2.0,232.5,26.625,334.125,1,high
910.0,3.65,1.0,86.25,26.625,127.875,1,under med
515.0,2.14,1.0,60.0,6.0,66.0,0,low
2030.0,13.52,1.0,225.0,26.125,289.125,1,high
604.0,1.79,1.0,60.0,6.5,82.5,0,under med
652.0,2.9,1.0,67.5,34.55,127.05,1,over med
494.0,3.15,1.0,63.75,9.450000000000005,88.2,0,under med
1429.0,3.99,1.0,120.0,26.950000000000017,175.95000000000002,1,high
906.0,4.84,1.0,97.5,26.44999999999999,148.95,1,over med
275.0,1.4,1.0,41.25,26.19999999999999,81.44999999999999,1,under med
514.0,1.87,1.0,56.25,26.52500000000001,107.775,1,over med
505.0,3.06,1.0,63.75,10.125,91.875,0,over med
1583.0,5.13,1.0,127.5,13.699999999999989,169.2,0,high
461.0,2.35,1.0,52.5,13.700000000000005,79.2,0,under med
2215.0,8.42,1.0,191.25,26.625,217.875,1,low
465.0,3.19,1.0,63.75,6.25,81.0,0,under med
876.0,10.36,1.0,146.25,36.44999999999999,218.7,0,high
1421.0,4.63,1.0,116.25,26.19999999999999,171.45,1,high
534.0,2.54,1.0,60.0,34.125,94.125,1,low
238.0,0.98,1.0,33.75,9.450000000000005,52.2,0,low
948.0,4.49,1.0,97.5,29.950000000000017,153.45000000000002,1,high
948.0,3.99,1.0,90.0,6.0,111.0,0,under med
566.0,4.09,1.0,71.25,26.200000000000003,117.45,1,over med
1729.0,14.66,1.0,217.5,33.625,295.125,1,high
830.0,4.23,1.0,86.25,34.20000000000002,144.45000000000002,1,over med
254.0,0.68,1.0,60.0,2.700000000000003,74.7,0,under med
957.0,11.04,1.0,450.0,23.075000000000045,591.075,1,high
1315.0,6.04,1.0,123.75,6.0,129.75,0,low
921.0,2.45,1.0,82.5,5.700000000000003,106.2,0,over med
560.0,0.23,1.0,52.5,33.8,108.3,1,over med
742.0,3.83,1.0,82.5,6.125,110.625,0,over med
376.0,2.66,1.0,56.25,10.25,82.5,0,under med
861.0,5.12,1.0,97.5,13.700000000000015,133.20000000000002,0,over med
705.0,2.24,1.0,67.5,6.375,91.875,0,over med
324.0,1.26,1.0,41.25,9.950000000000005,61.2,0,under med
1095.0,8.93,1.0,142.5,6.0,148.5,0,low
266.0,1.98,1.0,41.25,6.0,47.25,0,low
478.0,2.27,1.0,56.25,5.674999999999997,80.925,0,over med
393.0,4.33,1.0,71.25,55.39999999999998,151.64999999999998,0,over med
698.0,3.52,1.0,75.0,9.700000000000005,101.7,0,over med
454.0,2.06,1.0,52.5,6.0,58.5,0,low
528.0,1.53,5.0,56.25,13.450000000000005,83.7,0,under med
1331.0,4.73,1.0,120.0,26.950000000000017,175.95000000000002,1,high
228.0,2.24,1.0,45.0,13.050000000000011,76.05000000000001,0,over med
583.0,1.59,1.0,56.25,6.000000000000007,62.25000000000001,0,low
1824.0,16.62,3.0,487.5,2.25,489.75,0,low
188.0,0.8,1.0,30.0,9.75,114.75,0,high
1131.0,3.06,1.0,97.5,13.625,133.125,0,over med
435.0,1.88,1.0,52.5,13.700000000000005,79.2,0,under med
2475.0,5.23,1.0,187.5,6.0,193.5,0,low
550.0,1.93,1.0,56.25,6.375,74.625,0,under med
374.0,2.7,1.0,52.5,5.699999999999989,70.19999999999999,0,under med
179.0,0.92,1.0,33.75,6.0,39.75,0,low
243.0,1.34,1.0,37.5,9.75,47.25,0,low
649.0,2.75,1.0,67.5,5.700000000000003,88.2,0,under med
535.0,3.06,1.0,63.75,6.0,69.75,0,low
367.0,4.07,1.0,71.25,6.0,77.25,0,low
1824.0,10.46,1.0,180.0,9.625,227.625,0,high
2522.0,9.43,6.0,221.25,26.625,247.875,1,low
2477.0,28.47,1.0,390.0,54.625,482.625,0,high
694.0,3.06,1.0,75.0,26.950000000000017,121.95000000000002,1,over med
142.0,1.05,1.0,30.0,6.200000000000003,43.2,0,low
440.0,1.69,1.0,48.75,5.649999999999992,68.39999999999999,0,under med
1134.0,5.15,2.0,108.75,26.125,148.875,1,under med
866.0,5.91,1.0,97.5,34.125,146.625,1,under med
457.0,2.32,1.0,56.25,26.200000000000003,99.45,1,over med
1766.0,9.12,1.0,165.0,75.90000000000003,288.90000000000003,1,high
343.0,1.56,1.0,45.0,26.950000000000003,85.95,1,under med
1240.0,5.63,2.0,112.5,34.375,175.875,1,high
486.0,2.01,1.0,56.25,6.000000000000007,62.25000000000001,0,low
1998.0,8.09,1.0,172.5,6.0,193.5,0,under med
314.0,0.92,1.0,41.25,27.02499999999999,88.27499999999999,1,over med
398.0,2.67,1.0,56.25,6.450000000000003,74.7,0,under med
2383.0,6.89,1.0,183.75,13.674999999999956,256.42499999999995,0,high
987.0,5.04,1.0,101.25,6.25,112.5,0,low
481.0,2.64,5.0,60.0,5.799999999999997,85.8,0,over med
1046.0,4.18,1.0,101.25,9.75,111.0,0,low
334.0,1.9,1.0,45.0,6.200000000000003,61.2,0,under med
664.0,5.36,1.0,90.0,9.5,112.5,0,under med
