customer_id,job_title,job_industry_category
3868,Social Worker,Health
3869,Analog Circuit Design manager,Manufacturing
3870,Social Worker,Health
3871,Recruiting Manager,
3872,Sales Representative,Retail
3873,Compensation Analyst,Financial Services
3874,Actuary,Financial Services
3875,Electrical Engineer,Manufacturing
3876,Internal Auditor,Financial Services
3877,Account Coordinator,
3878,Programmer III,
3879,Payment Adjustment Coordinator,
3880,Web Designer I,Manufacturing
3881,,Financial Services
3882,Human Resources Assistant III,Health
3883,Legal Assistant,IT
3884,Web Designer II,Manufacturing
3885,Actuary,Financial Services
3886,Recruiting Manager,Manufacturing
3887,Computer Systems Analyst IV,
3888,Programmer Analyst I,IT
3889,General Manager,Retail
3890,Physical Therapy Assistant,Retail
3891,Staff Accountant II,Retail
3892,Staff Scientist,
3893,,
3894,Health Coach II,IT
3895,Business Systems Development Analyst,IT
3896,Tax Accountant,
3897,Junior Executive,Manufacturing
3898,Registered Nurse,Health
3899,Research Associate,Health
3900,GIS Technical Architect,Financial Services
3901,Marketing Manager,Argiculture
3902,Payment Adjustment Coordinator,Manufacturing
3903,Research Assistant III,
3904,Sales Representative,Retail
3905,Product Engineer,Argiculture
3906,Cost Accountant,Financial Services
3907,Technical Writer,
3908,Junior Executive,Health
3909,,Manufacturing
3910,VP Sales,IT
3911,Recruiting Manager,
3912,Social Worker,Health
3913,Community Outreach Specialist,Retail
3914,Assistant Manager,Entertainment
3915,Statistician I,Financial Services
3916,,Retail
3917,Chemical Engineer,Manufacturing
3918,Junior Executive,
3919,Cost Accountant,Financial Services
3920,Environmental Specialist,Telecommunications
3921,Mechanical Systems Engineer,Manufacturing
3922,Tax Accountant,Financial Services
3923,Product Engineer,Financial Services
3924,Editor,Property
3925,Statistician I,
3926,Account Executive,Manufacturing
3927,Electrical Engineer,Manufacturing
3928,,Property
3929,,
3930,,Financial Services
3931,,IT
3932,Senior Editor,Financial Services
3933,,
3934,Sales Associate,Manufacturing
3935,,IT
3936,Paralegal,Financial Services
3937,Tax Accountant,Property
3938,Account Executive,Financial Services
3939,,Manufacturing
3940,Sales Representative,Retail
3941,Technical Writer,Manufacturing
3942,Administrative Officer,Manufacturing
3943,VP Accounting,Financial Services
3944,Engineer III,IT
3945,,Retail
3946,,Retail
3947,GIS Technical Architect,
3948,Occupational Therapist,Health
3949,Web Designer IV,Manufacturing
3950,Senior Financial Analyst,Financial Services
3951,Quality Control Specialist,
3952,,Manufacturing
3953,Help Desk Operator,Health
3954,Human Resources Assistant III,Financial Services
3955,Geologist II,Argiculture
3956,Administrative Assistant III,Retail
3957,Business Systems Development Analyst,
3958,Actuary,Financial Services
3959,,
3960,,Property
3961,Recruiter,Health
3962,Project Manager,Argiculture
3963,Software Test Engineer II,
3964,Sales Associate,Manufacturing
3965,Speech Pathologist,Manufacturing
3966,Geologist I,
3967,Senior Editor,Manufacturing
3968,,Property
3969,Accountant II,Manufacturing
3970,Sales Representative,Retail
3971,Desktop Support Technician,Financial Services
3972,,Retail
3973,Editor,Manufacturing
3974,Technical Writer,
3975,Administrative Assistant I,Entertainment
3976,Internal Auditor,
3977,Biostatistician II,Manufacturing
3978,Developer II,Financial Services
3979,,Financial Services
3980,Web Designer I,Manufacturing
3981,Quality Control Specialist,Health
3982,General Manager,Manufacturing
3983,Graphic Designer,
3984,Librarian,Entertainment
3985,Web Developer IV,Property
3986,Social Worker,Health
3987,,Argiculture
3988,Automation Specialist IV,Health
3989,Environmental Specialist,Argiculture
3990,Desktop Support Technician,Health
3991,Chief Design Engineer,Manufacturing
3992,Database Administrator IV,Manufacturing
3993,Librarian,Entertainment
3994,Structural Analysis Engineer,Manufacturing
3995,Staff Scientist,Manufacturing
3996,VP Product Management,Health
3997,Statistician II,Manufacturing
3998,Assistant Manager,IT
3999,,Manufacturing
4000,Software Engineer IV,
