customer_id,wealth_segment,deceased_indicator,owns_car,property_valuation
3291,Mass Customer,N,No,4
3292,Affluent Customer,N,Yes,11
3293,High Net Worth,N,No,6
3294,Affluent Customer,N,No,7
3295,High Net Worth,N,Yes,6
3296,Affluent Customer,N,Yes,9
3297,Mass Customer,N,No,8
3298,Affluent Customer,N,Yes,9
3299,Affluent Customer,N,Yes,10
3300,Mass Customer,N,No,8
3301,Mass Customer,N,Yes,10
3302,Affluent Customer,N,No,9
3303,Affluent Customer,N,Yes,2
3304,Mass Customer,N,No,12
3305,Mass Customer,N,Yes,6
3306,Mass Customer,N,No,8
3307,High Net Worth,N,No,7
3308,Mass Customer,N,Yes,2
3309,High Net Worth,N,Yes,10
3310,Affluent Customer,N,Yes,10
3311,Mass Customer,N,Yes,7
3312,High Net Worth,N,No,9
3313,High Net Worth,N,Yes,7
3314,Mass Customer,N,Yes,1
3315,Mass Customer,N,Yes,7
3316,Mass Customer,N,No,10
3317,Mass Customer,N,Yes,11
3318,High Net Worth,N,Yes,10
3319,Affluent Customer,N,Yes,7
3320,High Net Worth,N,No,9
3321,High Net Worth,N,Yes,2
3322,Affluent Customer,N,Yes,9
3323,High Net Worth,N,No,4
3324,Mass Customer,N,Yes,6
3325,High Net Worth,N,No,8
3326,High Net Worth,N,Yes,12
3327,Mass Customer,N,No,3
3328,Mass Customer,N,No,11
3329,High Net Worth,N,No,10
3330,Mass Customer,N,Yes,12
3331,Mass Customer,N,No,1
3332,Mass Customer,N,No,1
3333,Mass Customer,N,Yes,4
3334,Mass Customer,N,Yes,6
3335,Mass Customer,N,No,3
3336,Mass Customer,N,Yes,11
3337,Mass Customer,N,Yes,12
3338,Mass Customer,N,Yes,9
3339,Mass Customer,N,No,8
3340,Mass Customer,N,No,12
3341,Affluent Customer,N,Yes,2
3342,Mass Customer,N,No,2
3343,Mass Customer,N,Yes,10
3344,Affluent Customer,N,Yes,1
3345,High Net Worth,N,No,9
3346,High Net Worth,N,No,10
3347,High Net Worth,N,Yes,7
3348,High Net Worth,N,Yes,5
3349,Affluent Customer,N,No,8
3350,Affluent Customer,N,No,10
3351,Affluent Customer,N,No,4
3352,Affluent Customer,N,No,8
3353,Mass Customer,N,Yes,4
3354,Mass Customer,N,Yes,9
3355,Mass Customer,N,No,7
3356,Mass Customer,N,Yes,10
3357,Affluent Customer,N,No,9
3358,Affluent Customer,N,Yes,9
3359,Mass Customer,N,No,5
3360,Affluent Customer,N,No,6
3361,Mass Customer,N,Yes,9
3362,Affluent Customer,N,No,7
3363,High Net Worth,N,Yes,2
3364,Mass Customer,N,Yes,8
3365,Mass Customer,N,No,1
3366,Mass Customer,N,Yes,12
3367,Mass Customer,N,Yes,4
3368,Affluent Customer,N,No,12
3369,Mass Customer,N,No,10
3370,High Net Worth,N,Yes,8
3371,Mass Customer,N,No,10
3372,High Net Worth,N,No,9
3373,Mass Customer,N,No,9
3374,Mass Customer,N,Yes,8
3375,High Net Worth,N,Yes,11
3376,Mass Customer,N,No,5
3377,Mass Customer,N,Yes,3
3378,Affluent Customer,N,No,10
3379,Mass Customer,N,Yes,8
3380,High Net Worth,N,Yes,8
3381,Mass Customer,N,No,9
3382,High Net Worth,N,No,1
3383,Affluent Customer,N,Yes,9
3384,Mass Customer,N,No,6
3385,Mass Customer,N,No,9
3386,High Net Worth,N,Yes,8
3387,Affluent Customer,N,Yes,7
3388,Mass Customer,N,No,11
3389,Affluent Customer,N,No,12
3390,High Net Worth,N,No,10
3391,Mass Customer,N,No,8
3392,Mass Customer,N,No,10
3393,Mass Customer,N,Yes,8
3394,Mass Customer,N,No,9
3395,Mass Customer,N,No,9
3396,Mass Customer,N,Yes,10
3397,Mass Customer,N,No,10
3398,High Net Worth,N,Yes,1
3399,Mass Customer,N,No,5
3400,Mass Customer,N,Yes,11
3401,Mass Customer,N,Yes,6
3402,Mass Customer,N,No,9
3403,Mass Customer,N,Yes,10
3404,Affluent Customer,N,No,8
3405,Mass Customer,N,Yes,1
3406,Mass Customer,N,Yes,10
3407,High Net Worth,N,Yes,5
3408,Mass Customer,N,No,8
3409,Mass Customer,N,No,10
3410,Mass Customer,N,No,7
3411,Mass Customer,N,Yes,7
3412,Mass Customer,N,Yes,7
3413,Mass Customer,N,No,12
3414,Affluent Customer,N,Yes,1
3415,High Net Worth,N,Yes,7
3416,Mass Customer,N,Yes,5
3417,Mass Customer,N,No,10
3418,High Net Worth,N,No,10
3419,Mass Customer,N,Yes,9
3420,Mass Customer,N,Yes,8
3421,Affluent Customer,N,Yes,7
3422,Mass Customer,N,No,8
3423,Affluent Customer,N,No,9
3424,Affluent Customer,N,Yes,3
3425,Mass Customer,N,Yes,1
3426,Mass Customer,N,No,12
3427,Mass Customer,N,Yes,1
3428,Mass Customer,N,Yes,7
3429,High Net Worth,N,No,8
3430,Affluent Customer,N,Yes,11
3431,Affluent Customer,N,No,3
3432,Mass Customer,N,Yes,10
3433,Mass Customer,N,No,6
3434,Mass Customer,N,No,7
3435,Affluent Customer,N,No,8
3436,Mass Customer,N,Yes,12
3437,High Net Worth,N,No,9
3438,Mass Customer,N,No,8
3439,Affluent Customer,N,Yes,3
3440,Mass Customer,N,No,8
3441,High Net Worth,N,Yes,4
3442,Mass Customer,N,Yes,4
3443,Mass Customer,N,Yes,8
3444,Affluent Customer,N,No,9
3445,Affluent Customer,N,Yes,10
3446,Mass Customer,N,No,3
3447,High Net Worth,N,No,5
3448,High Net Worth,N,No,10
3449,High Net Worth,N,Yes,9
3450,Mass Customer,N,No,9
3451,High Net Worth,N,No,4
3452,Mass Customer,N,No,11
3453,Affluent Customer,N,No,8
3454,Mass Customer,N,No,9
3455,Mass Customer,N,Yes,10
3456,Mass Customer,N,Yes,10
3457,Mass Customer,N,No,9
3458,High Net Worth,N,Yes,1
3459,Mass Customer,N,Yes,11
3460,Mass Customer,N,No,10
3461,Affluent Customer,N,Yes,12
3462,High Net Worth,N,No,11
3463,Affluent Customer,N,No,6
3464,Mass Customer,N,Yes,12
3465,High Net Worth,N,Yes,3
3466,Mass Customer,N,No,11
3467,Mass Customer,N,No,7
3468,Mass Customer,N,No,3
3469,Mass Customer,N,Yes,7
3470,Affluent Customer,N,Yes,1
3471,High Net Worth,N,Yes,10
3472,Affluent Customer,N,Yes,11
3473,Mass Customer,N,No,7
3474,Mass Customer,N,No,1
3475,Affluent Customer,N,No,9
3476,Affluent Customer,N,No,10
3477,Affluent Customer,N,Yes,7
3478,Mass Customer,N,No,8
3479,Mass Customer,N,No,5
3480,Mass Customer,N,No,6
3481,High Net Worth,N,No,8
3482,Affluent Customer,N,Yes,8
3483,High Net Worth,N,Yes,9
3484,High Net Worth,N,Yes,10
3485,High Net Worth,N,Yes,11
3486,Mass Customer,N,No,10
3487,High Net Worth,N,No,10
3488,Mass Customer,N,Yes,9
3489,Mass Customer,N,Yes,10
3490,High Net Worth,N,No,10
3491,Affluent Customer,N,No,9
3492,Mass Customer,N,No,9
3493,High Net Worth,N,No,5
3494,High Net Worth,N,No,4
3495,High Net Worth,N,No,9
3496,Mass Customer,N,Yes,10
3497,Affluent Customer,N,Yes,11
3498,Mass Customer,N,No,10
3499,Mass Customer,N,Yes,11
3500,Affluent Customer,N,No,10
3501,Mass Customer,N,Yes,10
3502,High Net Worth,N,Yes,7
3503,Affluent Customer,N,Yes,3
3504,Mass Customer,N,Yes,10
3505,Mass Customer,N,No,9
3506,Mass Customer,N,No,2
3507,Mass Customer,N,No,4
3508,Mass Customer,N,No,10
3509,Mass Customer,N,Yes,9
3510,Affluent Customer,N,Yes,7
3511,Affluent Customer,N,No,5
3512,Mass Customer,N,Yes,10
3513,Affluent Customer,N,Yes,8
3514,Mass Customer,N,No,8
3515,High Net Worth,N,Yes,5
3516,Mass Customer,N,Yes,12
3517,Mass Customer,N,Yes,11
3518,Mass Customer,N,Yes,11
3519,Mass Customer,N,Yes,10
3520,Mass Customer,N,Yes,2
3521,High Net Worth,N,Yes,3
3522,High Net Worth,N,Yes,9
3523,Affluent Customer,N,No,9
3524,Mass Customer,N,Yes,10
3525,Mass Customer,N,No,7
3526,High Net Worth,N,Yes,8
3527,High Net Worth,N,No,10
3528,Mass Customer,N,Yes,6
3529,High Net Worth,N,Yes,5
3530,High Net Worth,N,Yes,1
3531,Affluent Customer,N,Yes,6
3532,High Net Worth,N,Yes,10
3533,Affluent Customer,N,Yes,7
3534,Affluent Customer,N,Yes,9
3535,High Net Worth,N,No,7
3536,Affluent Customer,N,No,8
3537,Mass Customer,N,No,9
3538,Mass Customer,N,No,2
3539,Mass Customer,N,Yes,4
3540,Mass Customer,N,Yes,4
3541,Mass Customer,N,No,9
3542,Mass Customer,N,No,12
3543,High Net Worth,N,Yes,10
3544,Affluent Customer,N,No,8
3545,High Net Worth,N,No,9
3546,Affluent Customer,N,Yes,8
3547,Affluent Customer,N,No,6
3548,Affluent Customer,N,No,7
3549,Mass Customer,N,No,10
3550,Mass Customer,N,Yes,11
3551,Mass Customer,N,Yes,12
3552,Affluent Customer,N,Yes,12
3553,Mass Customer,N,No,4
3554,Mass Customer,N,Yes,10
3555,Mass Customer,N,No,7
3556,High Net Worth,N,No,2
3557,Affluent Customer,N,No,7
3558,High Net Worth,N,Yes,9
3559,High Net Worth,N,Yes,7
3560,Mass Customer,N,Yes,12
3561,Mass Customer,N,Yes,12
3562,Affluent Customer,N,No,9
3563,Affluent Customer,N,No,5
3564,High Net Worth,N,Yes,9
3565,High Net Worth,N,Yes,8
3566,Affluent Customer,N,Yes,2
3567,Affluent Customer,N,Yes,2
3568,Affluent Customer,N,No,8
3569,Affluent Customer,N,No,7
3570,Mass Customer,N,No,3
3571,Mass Customer,N,Yes,4
3572,Affluent Customer,N,Yes,4
3573,Mass Customer,N,Yes,4
3574,Mass Customer,N,No,9
3575,Affluent Customer,N,Yes,6
3576,Mass Customer,N,No,7
3577,High Net Worth,N,No,9
3578,Mass Customer,N,No,10
3579,High Net Worth,N,No,10
3580,Mass Customer,N,No,7
3581,Mass Customer,N,Yes,12
3582,Mass Customer,N,No,10
3583,Affluent Customer,N,No,8
3584,Mass Customer,N,No,10
3585,High Net Worth,N,Yes,8
3586,Affluent Customer,N,No,11
3587,Affluent Customer,N,No,2
3588,Affluent Customer,N,Yes,6
3589,High Net Worth,N,No,8
3590,Mass Customer,N,Yes,10
3591,Mass Customer,N,No,10
3592,Mass Customer,N,No,11
3593,Mass Customer,N,No,7
3594,Mass Customer,N,No,2
3595,Mass Customer,N,No,12
3596,Mass Customer,N,No,8
3597,Affluent Customer,N,Yes,7
3598,Affluent Customer,N,Yes,6
3599,High Net Worth,N,Yes,2
3600,Mass Customer,N,No,8
3601,Mass Customer,N,No,7
3602,Mass Customer,N,No,7
3603,Mass Customer,N,Yes,11
3604,High Net Worth,N,Yes,10
3605,Mass Customer,N,No,9
3606,High Net Worth,N,No,10
3607,Mass Customer,N,No,8
3608,High Net Worth,N,No,12
3609,Mass Customer,N,No,7
3610,High Net Worth,N,Yes,8
3611,Affluent Customer,N,Yes,7
3612,High Net Worth,N,No,6
3613,Mass Customer,N,Yes,10
3614,Affluent Customer,N,Yes,8
3615,Mass Customer,N,Yes,8
3616,High Net Worth,N,No,8
3617,Mass Customer,N,Yes,3
3618,Affluent Customer,N,Yes,10
3619,Mass Customer,N,Yes,1
3620,Mass Customer,N,No,4
3621,High Net Worth,N,No,4
3622,Mass Customer,N,No,8
3623,Affluent Customer,N,Yes,9
3624,Mass Customer,N,Yes,9
3625,High Net Worth,N,Yes,5
3626,Mass Customer,N,Yes,10
3627,High Net Worth,N,Yes,8
3628,Mass Customer,N,Yes,7
3629,High Net Worth,N,No,11
3630,Affluent Customer,N,Yes,8
3631,High Net Worth,N,Yes,9
3632,Mass Customer,N,No,2
3633,Mass Customer,N,No,8
3634,High Net Worth,N,Yes,11
3635,High Net Worth,N,No,7
3636,Mass Customer,N,Yes,6
3637,Affluent Customer,N,Yes,10
3638,Mass Customer,N,No,4
3639,High Net Worth,N,No,5
3640,Mass Customer,N,No,10
3641,Affluent Customer,N,No,2
3642,Affluent Customer,N,Yes,3
3643,Mass Customer,N,No,8
3644,High Net Worth,N,Yes,10
3645,High Net Worth,N,No,9
3646,Mass Customer,N,No,12
3647,Affluent Customer,N,No,12
3648,Mass Customer,N,No,4
3649,Mass Customer,N,Yes,9
3650,Mass Customer,N,Yes,10
3651,Mass Customer,N,No,3
3652,High Net Worth,N,Yes,9
3653,Mass Customer,N,Yes,7
3654,Mass Customer,N,No,8
3655,Mass Customer,N,Yes,3
3656,Mass Customer,N,Yes,10
3657,High Net Worth,N,No,8
3658,Mass Customer,N,Yes,9
3659,High Net Worth,N,No,12
3660,Mass Customer,N,No,9
3661,Mass Customer,N,Yes,1
3662,Mass Customer,N,No,7
3663,Affluent Customer,N,No,10
3664,Mass Customer,N,Yes,5
3665,Mass Customer,N,No,8
3666,High Net Worth,N,No,8
3667,Mass Customer,N,Yes,10
3668,Mass Customer,N,Yes,10
3669,Affluent Customer,N,No,3
3670,Affluent Customer,N,Yes,4
3671,Affluent Customer,N,No,5
3672,Mass Customer,N,Yes,12
3673,Mass Customer,N,Yes,10
3674,Mass Customer,N,No,9
3675,Affluent Customer,N,Yes,5
3676,Affluent Customer,N,No,5
3677,Mass Customer,N,Yes,10
3678,Mass Customer,N,No,3
3679,High Net Worth,N,No,9
3680,High Net Worth,N,No,3
3681,Mass Customer,N,Yes,11
3682,Mass Customer,N,Yes,6
3683,Mass Customer,N,Yes,8
3684,High Net Worth,N,Yes,5
3685,Affluent Customer,N,Yes,6
3686,High Net Worth,N,Yes,9
3687,Mass Customer,N,Yes,6
3688,Affluent Customer,N,Yes,9
3689,Mass Customer,N,Yes,7
3690,Mass Customer,N,No,11
3691,Affluent Customer,N,No,8
3692,High Net Worth,N,Yes,8
3693,Affluent Customer,N,Yes,12
3694,Mass Customer,N,Yes,8
3695,Affluent Customer,N,Yes,5
3696,High Net Worth,N,No,3
3697,Mass Customer,N,Yes,10
3698,Mass Customer,N,No,7
3699,Mass Customer,N,No,7
3700,Mass Customer,N,No,3
3701,Affluent Customer,N,No,9
3702,Mass Customer,N,No,9
3703,Affluent Customer,N,No,10
3704,High Net Worth,N,Yes,6
3705,Mass Customer,N,Yes,10
3706,Affluent Customer,N,Yes,9
3707,Mass Customer,N,Yes,5
3708,Mass Customer,N,No,9
3709,Mass Customer,N,No,5
3710,Mass Customer,N,No,4
3711,Affluent Customer,N,Yes,6
3712,Mass Customer,N,No,12
3713,High Net Worth,N,Yes,7
3714,Mass Customer,N,No,9
3715,High Net Worth,N,Yes,2
3716,Affluent Customer,N,No,10
3717,Mass Customer,N,Yes,4
3718,Mass Customer,N,Yes,10
3719,Mass Customer,N,No,11
3720,Mass Customer,N,No,5
3721,Mass Customer,N,Yes,12
3722,Mass Customer,N,No,8
3723,High Net Worth,N,No,8
3724,Affluent Customer,N,No,10
3725,Mass Customer,N,Yes,10
3726,Mass Customer,N,No,4
3727,Mass Customer,N,No,9
3728,Affluent Customer,N,Yes,9
3729,Mass Customer,N,No,8
3730,Affluent Customer,N,No,8
3731,Mass Customer,N,No,11
3732,Mass Customer,N,No,8
3733,Mass Customer,N,No,8
3734,Mass Customer,N,No,10
3735,Mass Customer,N,No,9
3736,Mass Customer,N,Yes,1
3737,Affluent Customer,N,No,10
3738,High Net Worth,N,Yes,7
3739,High Net Worth,N,No,10
3740,Mass Customer,N,No,7
3741,Affluent Customer,N,Yes,1
3742,High Net Worth,N,Yes,10
3743,Mass Customer,N,No,7
3744,Mass Customer,N,Yes,8
3745,Mass Customer,N,Yes,12
3746,Affluent Customer,N,Yes,4
3747,Mass Customer,N,Yes,6
3748,Affluent Customer,N,Yes,9
3749,Affluent Customer,N,No,7
3750,Affluent Customer,N,Yes,8
3751,Affluent Customer,N,Yes,9
3752,Affluent Customer,N,Yes,9
3753,Mass Customer,N,No,11
3754,Mass Customer,N,No,10
3755,High Net Worth,N,Yes,7
3756,Affluent Customer,N,No,11
3757,Affluent Customer,N,No,3
3758,Mass Customer,N,Yes,9
3759,Mass Customer,N,Yes,5
3760,Mass Customer,N,No,4
3761,Mass Customer,N,Yes,11
3762,Mass Customer,N,No,6
3763,Affluent Customer,N,Yes,7
3764,Mass Customer,N,Yes,7
3765,Mass Customer,N,No,10
3766,Mass Customer,N,Yes,10
3767,High Net Worth,N,No,9
3768,Mass Customer,N,Yes,10
3769,High Net Worth,N,Yes,7
3770,Mass Customer,N,No,8
3771,Mass Customer,N,No,5
3772,Mass Customer,N,Yes,6
3773,Affluent Customer,N,Yes,7
3774,High Net Worth,N,No,4
3775,Affluent Customer,N,No,11
3776,Mass Customer,N,Yes,8
3777,High Net Worth,N,Yes,7
3778,High Net Worth,N,No,7
3779,Affluent Customer,N,No,11
3780,High Net Worth,N,No,9
3781,Mass Customer,N,Yes,10
3782,Mass Customer,N,No,11
3783,Mass Customer,N,No,10
3784,High Net Worth,N,No,3
3785,Affluent Customer,N,No,9
3786,High Net Worth,N,No,3
3787,High Net Worth,N,No,8
3788,Mass Customer,N,No,3
3789,Mass Customer,N,Yes,10
3790,Mass Customer,Y,Yes,10
3791,Affluent Customer,N,No,9
3792,Affluent Customer,N,Yes,1
3793,Affluent Customer,N,Yes,9
3794,Mass Customer,N,No,9
3795,High Net Worth,N,Yes,12
3796,Mass Customer,N,Yes,7
3797,Affluent Customer,N,Yes,7
3798,Mass Customer,N,Yes,7
3799,High Net Worth,N,No,6
3800,High Net Worth,N,No,6
3801,Mass Customer,N,Yes,9
3802,High Net Worth,N,Yes,5
3803,Mass Customer,N,Yes,6
3804,Mass Customer,N,Yes,3
3805,Affluent Customer,N,No,12
3806,Mass Customer,N,No,7
3807,Mass Customer,N,No,9
3808,Mass Customer,N,Yes,11
3809,Affluent Customer,N,No,1
3810,Affluent Customer,N,No,7
3811,High Net Worth,N,No,5
3812,Mass Customer,N,Yes,9
3813,Mass Customer,N,Yes,1
3814,Mass Customer,N,Yes,12
3815,Mass Customer,N,Yes,8
3816,Mass Customer,N,Yes,10
3817,High Net Worth,N,No,7
3818,Mass Customer,N,Yes,1
3819,High Net Worth,N,No,10
3820,Mass Customer,N,No,8
3821,Affluent Customer,N,No,7
3822,High Net Worth,N,Yes,7
3823,Affluent Customer,N,No,5
3824,Mass Customer,N,No,9
3825,Mass Customer,N,No,8
3826,Mass Customer,N,No,6
3827,Affluent Customer,N,No,6
3828,Mass Customer,N,No,9
3829,Mass Customer,N,Yes,10
3830,High Net Worth,N,No,7
3831,Affluent Customer,N,Yes,6
3832,High Net Worth,N,No,6
3833,Mass Customer,N,No,10
3834,Mass Customer,N,Yes,8
3835,Affluent Customer,N,No,11
3836,Affluent Customer,N,Yes,3
3837,Mass Customer,N,Yes,3
3838,Affluent Customer,N,Yes,11
3839,High Net Worth,N,Yes,8
3840,High Net Worth,N,No,7
3841,Affluent Customer,N,No,8
3842,Mass Customer,N,Yes,7
3843,Mass Customer,N,Yes,8
3844,Affluent Customer,N,No,11
3845,Mass Customer,N,Yes,10
3846,Mass Customer,N,No,11
3847,Mass Customer,N,Yes,3
3848,High Net Worth,N,No,4
3849,Mass Customer,N,Yes,8
3850,Mass Customer,N,Yes,4
3851,High Net Worth,N,No,4
3852,Mass Customer,N,No,7
3853,Mass Customer,N,Yes,7
3854,High Net Worth,N,Yes,9
3855,Mass Customer,N,No,7
3856,Affluent Customer,N,No,8
3857,Mass Customer,N,Yes,3
3858,Mass Customer,N,Yes,10
3859,Mass Customer,N,No,8
3860,Affluent Customer,N,Yes,3
3861,Affluent Customer,N,No,1
3862,Mass Customer,N,No,2
3863,High Net Worth,N,No,9
3864,Mass Customer,N,Yes,5
3865,Mass Customer,N,Yes,7
3866,Mass Customer,N,Yes,8
3867,Mass Customer,N,Yes,4
3868,Affluent Customer,N,Yes,10
3869,Affluent Customer,N,No,9
3870,Mass Customer,N,No,7
3871,Mass Customer,N,No,7
3872,High Net Worth,N,Yes,2
3873,Mass Customer,N,No,6
3874,Mass Customer,N,No,9
3875,Mass Customer,N,Yes,11
3876,High Net Worth,N,No,8
3877,High Net Worth,N,No,3
3878,Mass Customer,N,No,9
3879,High Net Worth,N,No,9
3880,Mass Customer,N,No,4
3881,Affluent Customer,N,No,11
3882,Mass Customer,N,Yes,1
3883,Mass Customer,N,No,6
3884,High Net Worth,N,Yes,12
3885,Mass Customer,N,Yes,1
3886,Affluent Customer,N,No,9
3887,Affluent Customer,N,No,5
3888,High Net Worth,N,Yes,9
3889,Affluent Customer,N,No,7
3890,Mass Customer,N,No,8
3891,High Net Worth,N,Yes,10
3892,Mass Customer,N,Yes,8
3893,High Net Worth,N,Yes,5
3894,Affluent Customer,N,No,9
3895,Affluent Customer,N,Yes,6
3896,Mass Customer,N,Yes,12
3897,High Net Worth,N,Yes,2
3898,Mass Customer,N,No,1
3899,Affluent Customer,N,Yes,3
3900,Mass Customer,N,Yes,4
3901,High Net Worth,N,No,7
3902,Affluent Customer,N,No,11
3903,Mass Customer,N,Yes,9
3904,Affluent Customer,N,No,10
3905,High Net Worth,N,No,9
3906,High Net Worth,N,No,8
3907,High Net Worth,N,Yes,8
3908,High Net Worth,N,No,9
3909,High Net Worth,N,Yes,10
3910,Mass Customer,N,No,11
3911,Mass Customer,N,No,7
3912,Affluent Customer,N,No,8
3913,Mass Customer,N,Yes,4
3914,Affluent Customer,N,Yes,5
3915,Affluent Customer,N,No,10
3916,Affluent Customer,N,Yes,9
3917,Mass Customer,N,No,12
3918,High Net Worth,N,No,1
3919,High Net Worth,N,No,8
3920,Mass Customer,N,Yes,10
3921,High Net Worth,N,No,11
3922,Mass Customer,N,Yes,9
3923,High Net Worth,N,No,9
3924,High Net Worth,N,Yes,10
3925,High Net Worth,N,No,8
3926,Mass Customer,N,Yes,9
3927,Mass Customer,N,Yes,9
3928,Affluent Customer,N,Yes,8
3929,Affluent Customer,N,Yes,2
3930,High Net Worth,N,No,6
3931,High Net Worth,N,Yes,10
3932,Mass Customer,N,No,10
3933,High Net Worth,N,Yes,8
3934,Mass Customer,N,Yes,10
3935,High Net Worth,N,Yes,11
3936,Affluent Customer,N,Yes,9
3937,Mass Customer,N,No,2
3938,High Net Worth,N,Yes,11
3939,Affluent Customer,N,No,8
3940,Mass Customer,N,No,12
3941,Mass Customer,N,Yes,7
3942,Mass Customer,N,No,8
3943,Affluent Customer,N,No,4
3944,Affluent Customer,N,No,9
3945,High Net Worth,N,No,2
3946,High Net Worth,N,Yes,7
3947,Mass Customer,N,No,7
3948,Mass Customer,N,No,10
3949,High Net Worth,N,Yes,5
3950,High Net Worth,N,Yes,5
3951,Affluent Customer,N,Yes,2
3952,Affluent Customer,N,No,8
3953,Affluent Customer,N,Yes,11
3954,High Net Worth,N,No,3
3955,Mass Customer,N,Yes,7
3956,Mass Customer,N,Yes,9
3957,High Net Worth,N,Yes,10
3958,Affluent Customer,N,Yes,7
3959,Mass Customer,N,No,2
3960,Mass Customer,N,No,9
3961,High Net Worth,N,Yes,7
3962,High Net Worth,N,Yes,10
3963,Mass Customer,N,No,8
3964,High Net Worth,N,No,12
3965,Mass Customer,N,Yes,5
3966,Mass Customer,N,Yes,7
3967,Affluent Customer,N,No,8
3968,High Net Worth,N,No,11
3969,Affluent Customer,N,Yes,10
3970,High Net Worth,N,Yes,8
3971,High Net Worth,N,No,9
3972,Mass Customer,N,No,7
3973,High Net Worth,N,No,11
3974,Affluent Customer,N,Yes,7
3975,Affluent Customer,N,No,8
3976,Affluent Customer,N,Yes,10
3977,Mass Customer,N,Yes,9
3978,Mass Customer,N,No,9
3979,Mass Customer,N,Yes,10
3980,Mass Customer,N,No,10
3981,Mass Customer,N,No,5
3982,Mass Customer,N,Yes,9
3983,Mass Customer,N,Yes,10
3984,Affluent Customer,N,No,11
3985,Mass Customer,N,No,2
3986,Mass Customer,N,No,8
3987,Mass Customer,N,No,5
3988,Mass Customer,N,Yes,11
3989,Affluent Customer,N,Yes,6
3990,High Net Worth,N,No,2
3991,Mass Customer,N,Yes,12
3992,Affluent Customer,N,Yes,6
3993,Mass Customer,N,No,2
3994,Affluent Customer,N,No,6
3995,Mass Customer,N,Yes,3
3996,Mass Customer,N,No,6
3997,High Net Worth,N,Yes,10
3998,High Net Worth,N,No,7
3999,Affluent Customer,N,Yes,7
4000,Affluent Customer,N,No,10
